실컷,adverb,B1
싫증,noun,B1
-심,unknown,B1
심각하다,adjective,B1
심리,noun,B1
싱싱하다,adjective,B1
싸다,verb,B1
쌍,noun,B1
쌍둥이,noun,B1
쌓이다,verb,B1
썩다,verb,B1
쏟다,verb,B1
쏟아지다,verb,B1
쓰기,noun,B1
쓰이다,verb,B1
쓰이다,verb,B1
쓸다,verb,B1
씨,noun,B1
-씩,unknown,B1
아가,noun,B1
아끼다,verb,B1
아냐,unknown,B1
아래층,noun,B1
아랫사람,noun,B1
아랫집,noun,B1
아쉽다,noun,B1
아시아,noun,B1
아이,unknown,B1
아이고,unknown,B1
아이디어,noun,B1
아침밥,noun,B1
아침저녁,noun,B1
아프리카,noun,B1
아픔,noun,B1
아홉째,unknown,B1
악수,noun,B1
안과,noun,B1
안내서,noun,B1
안내원,noun,B1
안내판,noun,B1
안방,noun,B1
안부,noun,B1
안색,noun,B1
안심,noun,B1
안약,noun,B1
안전띠,noun,B1
안정,noun,B1
않다,verb,B1
알,noun,B1
알레르기,noun,B1
알려지다,verb,B1
알아내다,verb,B1
알아듣다,verb,B1
암,noun,B1
앗,unknown,B1
앞날,noun,B1
앞뒤,noun,B1
앞머리,noun,B1
앞집,noun,B1
애기,noun,B1
애완동물,noun,B1
액세서리,noun,B1
액자,noun,B1
야경,noun,B1
야근,noun,B1
야외,noun,B1
약도,noun,B1
약품,noun,B1
양,noun,B1
양,unknown,B1
양,noun,B1
양념,noun,B1
양력,noun,B1
양배추,noun,B1
양보,noun,B1
양산,noun,B1
양식,noun,B1
양옆,noun,B1
양쪽,noun,B1
양파,noun,B1
얘,unknown,B1
-어,unknown,B1
어기다,verb,B1
어느새,adverb,B1
어떡하다,unknown,B1
어려움,noun,B1
어머,unknown,B1
어저께,adverb,B1
어지럽다,adjective,B1
어휘,noun,B1
어휴,unknown,B1
언덕,noun,B1
얼룩,noun,B1
얼른,adverb,B1
얼마간,noun,B1
업다,verb,B1
업무,noun,B1
없애다,verb,B1
없어지다,verb,B1
없이,adverb,B1
엊그제,noun,B1
에스컬레이터,noun,B1
여,noun,B1
-여,unknown,B1
여가,noun,B1
여관,noun,B1
여기다,verb,B1
여덟째,unknown,B1
여드름,noun,B1
여름철,noun,B1
여름휴가,noun,B1
여보,unknown,B1
여섯째,unknown,B1
여유,noun,B1
여유롭다,adjective,B1
여인,noun,B1
여쭈다,verb,B1
역사가,noun,B1
역사적,unknown,B1
역할,noun,B1
연,noun,B1
연고,noun,B1
연구,noun,B1
연기,noun,B1
연기,noun,B1
연두색,noun,B1
연인,noun,B1
연장,noun,B1
연주,noun,B1
연주회,noun,B1
연하다,adjective,B1
열리다,verb,B1
열쇠고리,noun,B1
열째,unknown,B1
영,adverb,B1
영리하다,adjective,B1
영상,noun,B1
영상,noun,B1
영양,noun,B1
영양제,noun,B1
영웅,noun,B1
영원히,adverb,B1
영향,noun,B1
예,noun,B1
예,noun,B1
예금,noun,B1
예방,noun,B1
예보,noun,B1
예상,noun,B1
예식장,noun,B1
예의,noun,B1
예절,noun,B1
예정,noun,B1
예측,noun,B1
예컨대,adverb,B1
옛날이야기,noun,B1
오,unknown,B1
오락실,noun,B1
오래오래,adverb,B1
오랜,unknown,B1
오른편,noun,B1
오리,noun,B1
오징어,noun,B1
오토바이,noun,B1
오페라,noun,B1
오피스텔,noun,B1
오해,noun,B1
온,unknown,B1
온몸,noun,B1
온천,noun,B1
올,noun,B1
올라서다,verb,B1
올려놓다,verb,B1
올바르다,adjective,B1
올여름,noun,B1
옮기다,verb,B1
옷차림,noun,B1
와인,noun,B1
완성,noun,B1
왕복,noun,B1
외,unknown,B1
외과,noun,B1
외교,noun,B1
외교관,noun,B1
외모,noun,B1
외박,noun,B1
외부,noun,B1
외삼촌,noun,B1
외숙모,noun,B1
외식,noun,B1
외투,noun,B1
외할머니,noun,B1
외할아버지,noun,B1
왼발,noun,B1
요,noun,B1
요가,noun,B1
요구르트,noun,B1
요리법,noun,B1
욕실,noun,B1
-용,unknown,B1
용,noun,B1
용기,noun,B1
용돈,noun,B1
용품,noun,B1
우물,noun,B1
우선,noun,B1
우수,noun,B1
우연히,adverb,B1
우울,noun,B1
우정,noun,B1
우주,noun,B1
우체통,noun,B1
우측,noun,B1
우편,noun,B1
우편물,noun,B1
우편함,noun,B1
우회전,noun,B1
운,noun,B1
운동량,noun,B1
운동선수,noun,B1
운명,noun,B1
운전면허,noun,B1
울리다,verb,B1
울리다,verb,B1
웃어른,noun,B1
-원,unknown,B1
원래,noun,B1
원룸,noun,B1
원숭이,noun,B1
원인,noun,B1
월,noun,B1
월드컵,noun,B1
월세,noun,B1
웬일,noun,B1
위,unknown,B1
위층,noun,B1
위하다,verb,B1
윗글,noun,B1
윗사람,noun,B1
유람선,noun,B1
유럽,noun,B1
유료,noun,B1
유머,noun,B1
유물,noun,B1
유적,noun,B1
유적지,noun,B1
-율,unknown,B1
으악,unknown,B1
은,noun,B1
음력,noun,B1
음성,noun,B1
음식물,noun,B1
음악회,noun,B1
음주,noun,B1
응급실,noun,B1
응원,noun,B1
의견,noun,B1
의논,noun,B1
이곳저곳,noun,B1
이국적,unknown,B1
이끌다,verb,B1
이동,noun,B1
이따,adverb,B1
이래서,unknown,B1
이러다,verb,B1
이런저런,unknown,B1
이력서,noun,B1
이루다,verb,B1
이루어지다,verb,B1
이름표,noun,B1
이리,adverb,B1
이만,adverb,B1
이메일,noun,B1
이미지,noun,B1
이비인후과,noun,B1
이성,noun,B1
이웃집,noun,B1
이자,noun,B1
이하,noun,B1
익히다,verb,B1
인구,noun,B1
인도,noun,B1
인삼차,noun,B1
인상,noun,B1
인상적,unknown,B1
인생,noun,B1
인쇄,noun,B1
인스턴트,noun,B1
인심,noun,B1
인원,noun,B1
인터뷰,noun,B1
일,noun,B1
일곱째,unknown,B1
일반,noun,B1
일본어,noun,B1
일본인,noun,B1
일부러,adverb,B1
일상생활,noun,B1
일어,noun,B1
일자리,noun,B1
일정,noun,B1
일정,noun,B1
일정표,noun,B1
일출,noun,B1
일행,noun,B1
읽기,noun,B1
입국,noun,B1
입맛,noun,B1
입장료,noun,B1
입학시험,noun,B1
입학식,noun,B1
잇다,verb,B1
자,noun,B1
자,unknown,B1
자,noun,B1
자가용,noun,B1
자격,noun,B1
자기,unknown,B1
자녀,noun,B1
자동,noun,B1
자료,noun,B1
자리,noun,B1
자매,noun,B1
자세하다,adjective,B1
자신,noun,B1
자유롭다,adjective,B1
자주색,noun,B1
작성,noun,B1
작은아버지,noun,B1
작은어머니,noun,B1
작은집,noun,B1
잔돈,noun,B1
잔디밭,noun,B1
잠그다,verb,B1
잠기다,verb,B1
잠옷,noun,B1
잡아먹다,verb,B1
잡히다,verb,B1
-장,unknown,B1
장단점,noun,B1
장래,noun,B1
장례식,noun,B1
장마철,noun,B1
장면,noun,B1
장미꽃,noun,B1
장수,noun,B1
장식,noun,B1
장점,noun,B1
장학금,noun,B1
재다,verb,B1
재킷,noun,B1
재학,noun,B1
재활용,noun,B1
잼,noun,B1
쟤,unknown,B1
저기,unknown,B1
저녁때,noun,B1
저러다,verb,B1
저렴하다,adjective,B1
저울,noun,B1
저자,noun,B1
저축,noun,B1
-적,unknown,B1
적어도,adverb,B1
적응,noun,B1
적히다,verb,B1
전국,noun,B1
전국적,unknown,B1
전날,noun,B1
전달,noun,B1
전망,noun,B1
전문,noun,B1
전문가,noun,B1
전문점,noun,B1
전설,noun,B1
전세,noun,B1
전시,noun,B1
전시회,noun,B1
전용,noun,B1
전원,noun,B1
전원,noun,B1
전자,noun,B1
전자레인지,noun,B1
전자사전,noun,B1
전쟁,noun,B1
전통,noun,B1
전통적,unknown,B1
절,noun,B1
절,noun,B1
절,noun,B1
절대,noun,B1
절대로,adverb,B1
절약,noun,B1
젊은이,noun,B1
-점,unknown,B1
점,noun,B1
점원,noun,B1
점차,adverb,B1
점퍼,noun,B1
접수,noun,B1
젓다,verb,B1
정,noun,B1
정답,noun,B1
정말로,adverb,B1
정보,noun,B1
정수기,noun,B1
정신,noun,B1
정신없다,adjective,B1
정신없이,adverb,B1
정오,noun,B1
정원,noun,B1
정육점,noun,B1
정장,noun,B1
정치,noun,B1
정형외과,noun,B1
정확히,adverb,B1
제-,unknown,B1
제,unknown,B1
제공,noun,B1
제과점,noun,B1
제대로,adverb,B1
제시간,noun,B1
제안,noun,B1
제출,noun,B1
제품,noun,B1
조건,noun,B1
조깅,noun,B1
조끼,noun,B1
조리,noun,B1
조미료,noun,B1
조사,noun,B1
조상,noun,B1
조언,noun,B1
존경,noun,B1
졸리다,verb,B1
졸업생,noun,B1
졸업식,noun,B1
종교,noun,B1
종이컵,noun,B1
종일,noun,B1
종합,noun,B1
좌석,noun,B1
좌측,noun,B1
좌회전,noun,B1
주간,noun,B1
주고받다,verb,B1
주민,noun,B1
주방,noun,B1
주요,noun,B1
주유소,noun,B1
주의,noun,B1
주인공,noun,B1
주제,noun,B1
주차권,noun,B1
주차료,noun,B1
죽,noun,B1
죽음,noun,B1
죽이다,verb,B1
준비물,noun,B1
줄넘기,noun,B1
줄무늬,noun,B1
중,noun,B1
중고,noun,B1
중고차,noun,B1
중국어,noun,B1
중국인,noun,B1
중급,noun,B1
중단,noun,B1
중부,noun,B1
중순,noun,B1
중식,noun,B1
중심지,noun,B1
중형차,noun,B1
쥐,noun,B1
즉,adverb,B1
즉시,noun,B1
즐거움,noun,B1
증가,noun,B1
증명서,noun,B1
증상,noun,B1
증세,noun,B1
지각,noun,B1
지나치다,adjective,B1
지난날,noun,B1
지다,verb,B1
지도,noun,B1
지방,noun,B1
지붕,noun,B1
지역,noun,B1
지원,noun,B1
지저분하다,adjective,B1
지퍼,noun,B1
직장인,noun,B1
직진,noun,B1
진단서,noun,B1
진심,noun,B1
진찰,noun,B1
진통제,noun,B1
진학,noun,B1
진행,noun,B1
진행자,noun,B1
질,noun,B1
집다,verb,B1
집세,noun,B1
집안,noun,B1
집중,noun,B1
짜다,verb,B1
짜다,verb,B1
-짜리,unknown,B1
쪽,noun,B1
쭉,adverb,B1
-쯤,unknown,B1
찌르다,verb,B1
찜질,noun,B1
찢다,verb,B1
찢어지다,verb,B1
차량,noun,B1
차로,noun,B1
차리다,verb,B1
차림표,noun,B1
차이,noun,B1
차이점,noun,B1
찬성,noun,B1
참가,noun,B1
참고,noun,B1
참기름,noun,B1
참석,noun,B1
창,noun,B1
창가,noun,B1
창고,noun,B1
창구,noun,B1
창밖,noun,B1
창피,noun,B1
채우다,verb,B1
책가방,noun,B1
챙기다,verb,B1
처녀,noun,B1
처방,noun,B1
처방전,noun,B1
천둥,noun,B1
천사,noun,B1
천장,noun,B1
천재,noun,B1
철,noun,B1
철도,noun,B1
첫눈,noun,B1
첫눈,noun,B1
첫인상,noun,B1
청소기,noun,B1
청혼,noun,B1
체력,noun,B1
체크무늬,noun,B1
체하다,verb,B1
체험,noun,B1
초급,noun,B1
초록,noun,B1
촌스럽다,adjective,B1
총,noun,B1
촬영,noun,B1
최고급,noun,B1
최선,noun,B1
최저,noun,B1
추억,noun,B1
추천,noun,B1
추측,noun,B1
축구장,noun,B1
축제,noun,B1
출국,noun,B1
충분히,adverb,B1
취하다,verb,B1
취향,noun,B1
치다,verb,B1
치료법,noun,B1
치르다,verb,B1
치수,noun,B1
치우다,verb,B1
치즈,noun,B1
친-,unknown,B1
친딸,noun,B1
칸,noun,B1
커지다,verb,B1
커튼,noun,B1
코너,noun,B1
코미디,noun,B1
코스,noun,B1
코트,noun,B1
코트,noun,B1
코피,noun,B1
콘도,noun,B1
콜록콜록,adverb,B1
콧노래,noun,B1
큰길,noun,B1
큰아버지,noun,B1
큰어머니,noun,B1
클래식,noun,B1
키스,noun,B1
탁자,noun,B1
탑승,noun,B1
탑승객,noun,B1
태우다,verb,B1
터뜨리다,verb,B1
털,noun,B1
털다,verb,B1
테이프,noun,B1
토,noun,B1
토론,noun,B1
토하다,verb,B1
통,adverb,B1
통,noun,B1
통신,noun,B1
통역,noun,B1
통일,noun,B1
통통하다,adjective,B1
통하다,verb,B1
특기,noun,B1
특성,noun,B1
특징,noun,B1
틀림없이,adverb,B1
틈틈이,adverb,B1
파,noun,B1
파다,verb,B1
파도,noun,B1
파랑,noun,B1
파마,noun,B1
파일,noun,B1
파출소,noun,B1
판매,noun,B1
패션,noun,B1
팬티,noun,B1
퍼센트,unknown,B1
페이지,noun,B1
편,unknown,B1
편식,noun,B1
평가,noun,B1
포기,noun,B1
포도주,noun,B1
포크,noun,B1
포함,noun,B1
폭포,noun,B1
표,noun,B1
표시,noun,B1
표정,noun,B1
표지판,noun,B1
표현,noun,B1
풀,noun,B1
풀리다,verb,B1
품질,noun,B1
풍선,noun,B1
풍습,noun,B1
프린터,noun,B1
플라스틱,noun,B1
피로,noun,B1
피부,noun,B1
피서,noun,B1
피하다,verb,B1
피해,noun,B1
피해자,noun,B1
하나하나,noun,B1
하숙,noun,B1
하양,noun,B1
하차,noun,B1
하품,noun,B1
하하,adverb,B1
-학,unknown,B1
학과,noun,B1
학습,noun,B1
학자,noun,B1
한국말,noun,B1
한국어,noun,B1
한국인,noun,B1
한동안,noun,B1
한때,noun,B1
한문,noun,B1
한숨,noun,B1
한자,noun,B1
한쪽,noun,B1
한참,noun,B1
할인점,noun,B1
합격,noun,B1
합계,noun,B1
합치다,verb,B1
항공료,noun,B1
해결,noun,B1
해돋이,noun,B1
해물,noun,B1
해변,noun,B1
해산물,noun,B1
해수욕장,noun,B1
핸드백,noun,B1
햇볕,noun,B1
-행,unknown,B1
행사장,noun,B1
행운,noun,B1
향수,noun,B1
향하다,verb,B1
허락,noun,B1
허리띠,noun,B1
허벅지,noun,B1
현관,noun,B1
현대,noun,B1
형태,noun,B1
호두,noun,B1
호박,noun,B1
호실,noun,B1
혹은,adverb,B1
혼나다,verb,B1
홈페이지,noun,B1
화,noun,B1
화면,noun,B1
화분,noun,B1
화장,noun,B1
화장대,noun,B1
화재,noun,B1
화폐,noun,B1
화해,noun,B1
확인,noun,B1
환불,noun,B1
환상적,unknown,B1
환승역,noun,B1
환영회,noun,B1
환율,noun,B1
환하다,adjective,B1
활동,noun,B1
활발하다,adjective,B1
활짝,adverb,B1
회,noun,B1
회비,noun,B1
회식,noun,B1
회의실,noun,B1
회장,noun,B1
횟수,noun,B1
효과,noun,B1
후반,noun,B1
후식,noun,B1
후추,noun,B1
후회,noun,B1
휴가철,noun,B1
휴대,noun,B1
휴식,noun,B1
휴학,noun,B1
흘러가다,verb,B1
희다,adjective,B1
희생,noun,B1
-가,unknown,B2
가능성,noun,B2
가라앉다,verb,B2
-가량,unknown,B2
가로등,noun,B2
가로막다,verb,B2
가르다,verb,B2
가리다,verb,B2
가만,adverb,B2
가만있다,verb,B2
가만히,adverb,B2
가뭄,noun,B2
가사,noun,B2
가장,noun,B2
가정,noun,B2
가정주부,noun,B2
가져다주다,verb,B2
가지,noun,B2
가짜,noun,B2
가치,noun,B2
가치관,noun,B2
가톨릭,noun,B2
각국,noun,B2
각오,noun,B2
각종,noun,B2
-간,unknown,B2
간,noun,B2
간,unknown,B2
간격,noun,B2
간섭,noun,B2
간신히,adverb,B2
간절하다,adjective,B2
간접적,unknown,B2
간지럽다,adjective,B2
간편하다,adjective,B2
간혹,adverb,B2
갇히다,verb,B2
갈등,noun,B2
갈라지다,verb,B2
갈수록,adverb,B2
감상문,noun,B2
감소,noun,B2
감시,noun,B2
감싸다,verb,B2
감옥,noun,B2
감추다,verb,B2
감히,adverb,B2
갑작스럽다,adjective,B2
값싸다,adjective,B2
강도,noun,B2
강수량,noun,B2
강요,noun,B2
강의,noun,B2
강의실,noun,B2
강제,noun,B2
강조,noun,B2
갖가지,noun,B2
갖추다,verb,B2
개구리,noun,B2
개념,noun,B2
개다,verb,B2
개미,noun,B2
개발,noun,B2
개방,noun,B2
개별,noun,B2
개선,noun,B2
개성,noun,B2
개최,noun,B2
개혁,noun,B2
-객,unknown,B2
객관적,unknown,B2
거대,noun,B2
거두다,verb,B2
거들다,verb,B2
거래,noun,B2
거래처,noun,B2
거미,noun,B2
거북이,noun,B2
거지,noun,B2
거짓,noun,B2
거치다,verb,B2
거칠다,adjective,B2
걱정스럽다,adjective,B2
건너,noun,B2
건네다,verb,B2
건네주다,verb,B2
건드리다,verb,B2
건설,noun,B2
건전지,noun,B2
건지다,verb,B2
건축,noun,B2
걷다,verb,B2
걷다,verb,B2
걸치다,verb,B2
검사,noun,B2
겁나다,verb,B2
겉모습,noun,B2
게,noun,B2
게다가,adverb,B2
겨울철,noun,B2
격려,noun,B2
겪다,verb,B2
견디다,verb,B2
견학,noun,B2
견해,noun,B2
결근,noun,B2
결론,noun,B2
결승,noun,B2
결코,adverb,B2
결합,noun,B2
결혼식장,noun,B2
겸손,noun,B2
겹치다,verb,B2
경계,noun,B2
경고,noun,B2
경기,noun,B2
경력,noun,B2
경영,noun,B2
경쟁,noun,B2
경쟁력,noun,B2
경제력,noun,B2
경향,noun,B2
계기,noun,B2
계산기,noun,B2
계산대,noun,B2
계층,noun,B2
고국,noun,B2
고급,noun,B2
고급스럽다,adjective,B2
고대,noun,B2
고독,noun,B2
고등,noun,B2
고등어,noun,B2
고래,noun,B2
고려,noun,B2
고마워하다,verb,B2
고무,noun,B2
고소하다,adjective,B2
고요,noun,B2
고유,noun,B2
고장,noun,B2
고전,noun,B2
고정,noun,B2
고집,noun,B2
고층,noun,B2
고통,noun,B2
고통스럽다,adjective,B2
곡,noun,B2
곡식,noun,B2
곧다,adjective,B2
곧바로,adverb,B2
곧잘,adverb,B2
골,noun,B2
골다,verb,B2
공감,noun,B2
공개,noun,B2
공격,noun,B2
공급,noun,B2
공기,noun,B2
공동체,noun,B2
공손하다,adjective,B2
공업,noun,B2
공적,unknown,B2
공지,noun,B2
공해,noun,B2
과소비,noun,B2
과속,noun,B2
과연,adverb,B2
과외,noun,B2
과제,noun,B2
과학적,unknown,B2
-관,unknown,B2
-관,unknown,B2
관계자,noun,B2
관심사,noun,B2
관점,noun,B2
괜히,adverb,B2
괴로움,noun,B2
괴로워하다,verb,B2
괴롭다,adjective,B2
괴롭히다,verb,B2
굉장하다,adjective,B2
교내,noun,B2
교대,noun,B2
교류,noun,B2
교복,noun,B2
교양,noun,B2
교육비,noun,B2
교육자,noun,B2
교장,noun,B2
교재,noun,B2
교체,noun,B2
교훈,noun,B2
구르다,verb,B2
구매,noun,B2
구별,noun,B2
구부리다,verb,B2
구분,noun,B2
구석,noun,B2
구성,noun,B2
구세대,noun,B2
구속,noun,B2
구조,noun,B2
구하다,verb,B2
국경일,noun,B2
국산,noun,B2
국외,noun,B2
국제결혼,noun,B2
국제선,noun,B2
국제화,noun,B2
국화,noun,B2
국회,noun,B2
군,noun,B2
군데,unknown,B2
군사,noun,B2
굳다,verb,B2
굳어지다,verb,B2
굳이,adverb,B2
굴,noun,B2
굽히다,verb,B2
-권,unknown,B2
권력,noun,B2
권리,noun,B2
권위,noun,B2
권유,noun,B2
귀가,noun,B2
귀국,noun,B2
귀신,noun,B2
귀중하다,adjective,B2
귀하다,adjective,B2
규모,noun,B2
규정,noun,B2
균형,noun,B2
그나마,adverb,B2
그네,noun,B2
그늘,noun,B2
그다지,adverb,B2
그대,unknown,B2
그래프,noun,B2
그러게,unknown,B2
그럭저럭,adverb,B2
그런대로,adverb,B2
그렇지,unknown,B2
그리,adverb,B2
그리움,noun,B2
그림자,noun,B2
그림책,noun,B2
그만큼,adverb,B2
그야말로,adverb,B2
그제야,adverb,B2
그토록,adverb,B2
극복,noun,B2
극히,adverb,B2
근거,noun,B2
근교,noun,B2
근대,noun,B2
근래,noun,B2
근로자,noun,B2
근본,noun,B2
근본적,unknown,B2
근심,noun,B2
긁다,verb,B2
금년,noun,B2
금융,noun,B2
금하다,verb,B2
급격히,adverb,B2
급속히,adverb,B2
급증,noun,B2
급히,adverb,B2
기념일,noun,B2
기독교,noun,B2
기둥,noun,B2
기록,noun,B2
기반,noun,B2
기본,noun,B2
기본적,unknown,B2
기부,noun,B2
기술,noun,B2
기업가,noun,B2
기여,noun,B2
기운,noun,B2
기울다,verb,B2
기울이다,verb,B2
기원,noun,B2
기적,noun,B2
기존,noun,B2
기지개,noun,B2
기혼,noun,B2
기획,noun,B2
기후,noun,B2
길가,noun,B2
길거리,noun,B2
깊이,noun,B2
까다롭다,adjective,B2
까닭,noun,B2
까먹다,verb,B2
깔다,verb,B2
깔리다,verb,B2
깜깜하다,adjective,B2
깜박하다,verb,B2
깨,noun,B2
깨다,verb,B2
깨닫다,verb,B2
깨뜨리다,verb,B2
깨물다,verb,B2
깨어나다,verb,B2
깨우다,verb,B2
꺾다,verb,B2
껴안다,verb,B2
꼭,adverb,B2
꼭대기,noun,B2
꼼꼼하다,adjective,B2
꼼꼼히,adverb,B2
꼽다,verb,B2
꼽히다,verb,B2
꽂히다,verb,B2
꽃꽂이,noun,B2
꽃잎,noun,B2
꾸다,verb,B2
꾸리다,verb,B2
꾸미다,verb,B2
꾸준하다,adjective,B2
꾸중,noun,B2
꿇다,verb,B2
꿈꾸다,verb,B2
꿈속,noun,B2
끄덕이다,verb,B2
끊임없다,adjective,B2
끊임없이,adverb,B2
끌리다,verb,B2
끌어당기다,verb,B2
끌어안다,verb,B2
끝없다,adjective,B2
끝없이,adverb,B2
끼다,verb,B2
끼어들다,verb,B2
끼우다,verb,B2
끼이다,verb,B2
끼치다,verb,B2
끼치다,verb,B2
나뉘다,verb,B2
나란히,adverb,B2
나름,unknown,B2
나무라다,verb,B2
나뭇가지,noun,B2
나비,noun,B2
나서다,verb,B2
나아가다,verb,B2
난리,noun,B2
난처하다,adjective,B2
날개,noun,B2
날리다,verb,B2
날리다,verb,B2
날아다니다,verb,B2
날아오다,verb,B2
날카롭다,adjective,B2
남매,noun,B2
남북,noun,B2
낭비,noun,B2
낮추다,verb,B2
내놓다,verb,B2
내다보다,verb,B2
내려다보다,verb,B2
내려앉다,verb,B2
내밀다,verb,B2
내버리다,verb,B2
내부,noun,B2
내세우다,verb,B2
내외,noun,B2
내쫓다,verb,B2
냉수,noun,B2
너그럽다,adjective,B2
너머,noun,B2
너무나,adverb,B2
넉넉하다,adjective,B2
넓어지다,verb,B2
넓히다,verb,B2
넘겨주다,verb,B2
넘기다,verb,B2
넘어뜨리다,verb,B2
넘어오다,verb,B2
넘치다,verb,B2
네모,noun,B2
네티즌,noun,B2
녀석,unknown,B2
년도,unknown,B2
노동,noun,B2
노동자,noun,B2
노려보다,verb,B2
녹이다,verb,B2
녹화,noun,B2
논리,noun,B2
논리적,unknown,B2
논의,noun,B2
논쟁,noun,B2
놀랍다,adjective,B2
놀리다,verb,B2
놀리다,verb,B2
농민,noun,B2
농사일,noun,B2
농산물,noun,B2
농업,noun,B2
농촌,noun,B2
놓아두다,verb,B2
놔두다,verb,B2
뇌,noun,B2
누님,noun,B2
눈감다,verb,B2
눈길,noun,B2
눈동자,noun,B2
눈뜨다,verb,B2
눈빛,noun,B2
눈썹,noun,B2
눈앞,noun,B2
눈치,noun,B2
눕히다,verb,B2
느긋하다,adjective,B2
느끼하다,adjective,B2
늘어놓다,verb,B2
늘어서다,verb,B2
늘이다,verb,B2
늦가을,noun,B2
늦겨울,noun,B2
늦봄,noun,B2
늦어지다,verb,B2
늦여름,noun,B2
늦추다,verb,B2
님,unknown,B2
다가가다,verb,B2
다가서다,verb,B2
다가오다,verb,B2
다녀가다,verb,B2
다듬다,verb,B2
다루다,verb,B2
다름없다,adjective,B2
다리다,verb,B2
다만,adverb,B2
다물다,verb,B2
다소,adverb,B2
다수,noun,B2
다짐,noun,B2
다투다,verb,B2
다행스럽다,adjective,B2
단,unknown,B2
단계,noun,B2
단골,noun,B2
단기,noun,B2
단독,noun,B2
단속,noun,B2
단순히,adverb,B2
단지,adverb,B2
달래다,verb,B2
달려가다,verb,B2
달려들다,verb,B2
달려오다,verb,B2
달리,adverb,B2
달리다,verb,B2
달빛,noun,B2
달성,noun,B2
달아나다,verb,B2
달하다,verb,B2
닳다,verb,B2
담,noun,B2
담,noun,B2
담당,noun,B2
담당자,noun,B2
담백하다,adjective,B2
담요,noun,B2
담임,noun,B2
답변,noun,B2
-당,unknown,B2
당기다,verb,B2
당당하다,adjective,B2
당분간,adverb,B2
당시,noun,B2
당일,noun,B2
당첨,noun,B2
당하다,verb,B2
대-,unknown,B2
대가,noun,B2
대강,adverb,B2
대개,adverb,B2
대규모,noun,B2
대기,noun,B2
대기,noun,B2
대기업,noun,B2
대낮,noun,B2
대다수,noun,B2
대단히,adverb,B2
대략,adverb,B2
대량,noun,B2
대로,noun,B2
대리,noun,B2
대립,noun,B2
대비,noun,B2
대비,noun,B2
대사,noun,B2
대사,noun,B2
대상자,noun,B2
대응,noun,B2
대접,noun,B2
대조,noun,B2
대중문화,noun,B2
대책,noun,B2
대처,noun,B2
대체,noun,B2
대출,noun,B2
대충,adverb,B2
댐,noun,B2
더구나,adverb,B2
더럽히다,verb,B2
더불다,verb,B2
더욱더,adverb,B2
더욱이,adverb,B2
더위,noun,B2
덕,noun,B2
덕택,noun,B2
덧붙이다,verb,B2
덩어리,noun,B2
덮이다,verb,B2
데우다,verb,B2
도난,noun,B2
도대체,adverb,B2
도로,adverb,B2
도리어,adverb,B2
도마,noun,B2
도망,noun,B2
도망치다,verb,B2
도무지,adverb,B2
도입,noun,B2
도저히,adverb,B2
도전,noun,B2
독,noun,B2
독립,noun,B2
독자,noun,B2
독특하다,adjective,B2
독하다,adjective,B2
돌려보내다,verb,B2
돌멩이,noun,B2
돌아보다,verb,B2
돌아서다,verb,B2
동기,noun,B2
동기,noun,B2
동남아,noun,B2
동서남북,noun,B2
동양인,noun,B2
동영상,noun,B2
동요,noun,B2
동의,noun,B2
동일,noun,B2
동포,noun,B2
동화,noun,B2
동화책,noun,B2
되게,adverb,B2
되도록,adverb,B2
되돌리다,verb,B2
되돌아가다,verb,B2
되살리다,verb,B2
되살아나다,verb,B2
되풀이,noun,B2
두뇌,noun,B2
두드러지다,verb,B2
두드리다,verb,B2
두려움,noun,B2
두려워하다,verb,B2
두렵다,adjective,B2
두르다,verb,B2
두리번거리다,verb,B2
두어,unknown,B2
둘러보다,verb,B2
둘러싸다,verb,B2
둘러싸이다,verb,B2
둘레,noun,B2
둥지,noun,B2
뒤늦다,adjective,B2
뒤따르다,verb,B2
뒤떨어지다,verb,B2
뒤지다,verb,B2
뒤지다,verb,B2
뒤집다,verb,B2
뒤편,noun,B2
뒷골목,noun,B2
뒷모습,noun,B2
뒷문,noun,B2
뒷산,noun,B2
드나들다,verb,B2
드라이클리닝,noun,B2
드러나다,verb,B2
드러내다,verb,B2
드물다,adjective,B2
든든하다,adjective,B2
들려오다,verb,B2
들리다,verb,B2
들리다,verb,B2
들여다보다,verb,B2
들이다,verb,B2
들키다,verb,B2
등기,noun,B2
등장,noun,B2
디자이너,noun,B2
따님,noun,B2
따라다니다,verb,B2
따르다,verb,B2
따지다,verb,B2
딴,unknown,B2
땅바닥,noun,B2
땅콩,noun,B2
때,noun,B2
때로,adverb,B2
때리다,verb,B2
떠나오다,verb,B2
떼,noun,B2
떼다,verb,B2
또다시,adverb,B2
똥,noun,B2
뚜껑,noun,B2
뚜렷하다,adjective,B2
뚫리다,verb,B2
뛰어나오다,verb,B2
뛰어놀다,verb,B2
뛰어다니다,verb,B2
뛰어들다,verb,B2
뜨다,verb,B2
뜯다,verb,B2
뜰,noun,B2
뜻대로,adverb,B2
뜻밖,noun,B2
뜻밖에,adverb,B2
띄다,verb,B2
띠,noun,B2
띠다,verb,B2
량,noun,B2
렌즈,noun,B2
-력,unknown,B2
-료,unknown,B2
리모컨,noun,B2
리터,unknown,B2
마구,adverb,B2
마냥,adverb,B2
마디,noun,B2
마땅하다,adjective,B2
